"Epic Id","CPT4 Code","Epic name","CPT4 name"
"1073108100","31081",OBLITERATIVE FRONTAL SINUSOTOMY WITH CORONAL INCISION,"Sinusotomy frontal; obliterative, without osteoplastic flap, coronal incision (includes ablation)"
"1073108400","31084",OBLITERATIVE FRONTAL SINUSOTOMY WITH OSTEOPLASTIC FLAP AND BROW INCISION,"Sinusotomy frontal; obliterative, with osteoplastic flap, brow incision"
"1070150200","01502",ANESTH LWR LEG EMBOLECTOMY,"Anesthesia for procedures on arteries of lower leg, including bypass graft; embolectomy, direct or with catheter"
"1070163400","01634",ANESTH SHOULDER JOINT AMPUT,"Anesthesia for open or surgical arthroscopic procedures on humeral head and neck, sternoclavicular joint, acromioclavicular joint, and shoulder joint; shoulder disarticulation"
"1070163600","01636",ANESTH FOREQUARTER AMPUT,"Anesthesia for open or surgical arthroscopic procedures on humeral head and neck, sternoclavicular joint, acromioclavicular joint, and shoulder joint; interthoracoscapular (forequarter) amputation"
"1070163800","01638",ANESTH SHOULDER REPLACEMENT,"Anesthesia for open or surgical arthroscopic procedures on humeral head and neck, sternoclavicular joint, acromioclavicular joint, and shoulder joint; total shoulder replacement"
"1070163T00","0163T",LUMB ARTIF DISKECTOMY ADDL,"Total disc arthroplasty (artificial disc), anterior approach, including discectomy to prepare interspace (other than for decompression), each additional interspace, lumbar (List separately in addition to code for primary procedure)"
"1070164T00","0164T",REMOVE LUMB ARTIF DISC ADDL,"Removal of total disc arthroplasty, (artificial disc), anterior approach, each additional interspace, lumbar (List separately in addition to code for primary procedure)"
"1070165200","01652",ANESTH SHOULDER VESSEL SURG,Anesthesia for procedures on arteries of shoulder and axilla; axillary-brachial aneurysm
"1070165400","01654",ANESTH SHOULDER VESSEL SURG,Anesthesia for procedures on arteries of shoulder and axilla; bypass graft
"1070165600","01656",ANESTH ARM-LEG VESSEL SURG,Anesthesia for procedures on arteries of shoulder and axilla; axillary-femoral bypass graft
"1070165T00","0165T",REVISE LUMB ARTIF DISC ADDL,"Revision including replacement of total disc arthroplasty (artificial disc), anterior approach, each additional interspace, lumbar (List separately in addition to code for primary procedure)"
"1070175600","01756",ANESTH RADICAL HUMERUS SURG,Anesthesia for open or surgical arthroscopic procedures of the elbow; radical procedures
"1070195T00","0195T",PRESCRL FUSE W/O INSTR L5/S1,"Arthrodesis, pre-sacral interbody technique, disc space preparation, discectomy, without instrumentation, with image guidance, includes bone graft when performed; L5-S1 interspace"
"1070196T00","0196T",PRESCRL FUSE W/O INSTR L4/L5,"Arthrodesis, pre-sacral interbody technique, disc space preparation, discectomy, without instrumentation, with image guidance, includes bone graft when performed; L4-L5 interspace (List separately in addition to code for primary procedure)"
"1070202T00","0202T",POST VERT ARTHRPLST 1 LUMBAR,"Posterior vertebral joint(s) arthroplasty (eg, facet joint[s] replacement), including facetectomy, laminectomy, foraminotomy, and vertebral column fixation, injection of bone cement, when performed, including fluoroscopy, single level, lumbar spine"
"1070219T00","0219T",PLMT POST FACET IMPLT CERV,"Placement of a posterior intrafacet implant(s), unilateral or bilateral, including imaging and placement of bone graft(s) or synthetic device(s), single level; cervical"
"1070220T00","0220T",PLMT POST FACET IMPLT THOR,"Placement of a posterior intrafacet implant(s), unilateral or bilateral, including imaging and placement of bone graft(s) or synthetic device(s), single level; thoracic"
"1070235T00","0235T",TRLUML PERIP ATHRC VISCERAL,"Transluminal peripheral atherectomy, open or percutaneous, including radiological supervision and interpretation; visceral artery (except renal), each vessel"
"1076152100","61521",POSTERIOR FOSSA CRANIECTOMY FOR EXCISION OF MIDLINE TUMOR AT BASE OF SKULL,"Craniectomy for excision of brain tumor, infratentorial or posterior fossa; midline tumor at base of skull"
"1076152200","61522",POSTERIOR FOSSA CRANIECTOMY FOR EXCISION OF BRAIN ABSCESS,"Craniectomy, infratentorial or posterior fossa; for excision of brain abscess"
"1076152400","61524",POSTERIOR FOSSA CRANIECTOMY FOR FENESTRATION OF CYST,"Craniectomy, infratentorial or posterior fossa; for excision or fenestration of cyst"
"1076152600","61526",TRANSTEMPORAL CRANIECTOMY FOR EXCISION OF CEREBELLOPONTINE ANGLE TUMOR,"Craniectomy, bone flap craniotomy, transtemporal (mastoid) for excision of cerebellopontine angle tumor"
"1076153000","61530",TRANSTEMPORAL CRANIECTOMY AND MIDDLE FOSSA CRANIOTOMY FOR EXCISION OF CEREBELLOPONTINE ANGLE TUMOR,"Craniectomy, bone flap craniotomy, transtemporal (mastoid) for excision of cerebellopontine angle tumor; combined with middle/posterior fossa craniotomy/craniectomy"
"1076153100","61531",SUBDURAL IMPLANTATION OF STRIP ELECTRODE THROUGH TREPHINE HOLE FOR LONG-TERM SEIZURE MONITORING,Subdural implantation of strip electrodes through 1 or more burr or trephine hole(s) for long-term seizure monitoring
"1076153300","61533",CRANIOTOMY WITH ELEVATION OF BONE FLAP FOR SUBDURAL IMPLANTATION OF ELECTRODE ARRAY FOR LONG-TERM SEIZURE MONITORING,"Craniotomy with elevation of bone flap; for subdural implantation of an electrode array, for long-term seizure monitoring"
"1076153400","61534",CRANIOTOMY WITH ELEVATION OF BONE FLAP FOR EXCISION OF EPILEPTOGENIC FOCUS,Craniotomy with elevation of bone flap; for excision of epileptogenic focus without electrocorticography during surgery
"1076153500","61535",CRANIOTOMY WITH ELEVATION OF BONE FLAP FOR REMOVAL OF SUBDURAL ELECTRODE ARRAY,"Craniotomy with elevation of bone flap; for removal of epidural or subdural electrode array, without excision of cerebral tissue (separate procedure)"
"1076153600","61536",CRANIOTOMY WITH ELEVATION OF BONE FLAP FOR EXCISION OF CEREBRAL EPILEPTOGENIC FOCUS WITH ELECTROCORTICOGRAPHY DURING,"Craniotomy with elevation of bone flap; for excision of cerebral epileptogenic focus, with electrocorticography during surgery (includes removal of electrode array)"
"1076153700","61537",CRANIOTOMY WITH ELEVATION OF BONE FLAP FOR TEMPORAL LOBECTOMY,"Craniotomy with elevation of bone flap; for lobectomy, temporal lobe, without electrocorticography during surgery"
"1076153800","61538",CRANIOTOMY WITH ELEVATION OF BONE FLAP FOR TEMPORAL LOBECTOMY WITH ELECTROCORTICOGRAPHY DURING SURGERY,"Craniotomy with elevation of bone flap; for lobectomy, temporal lobe, with electrocorticography during surgery"
"1076153900","61539",CRANIOTOMY WITH ELEVATION OF BONE FLAP FOR PARTIAL LOBECTOMY WITH ELECTROCORTICOGRAPHY DURING SURGERY,"Craniotomy with elevation of bone flap; for lobectomy, other than temporal lobe, partial or total, with electrocorticography during surgery"
"1076154000","61540",CRANIOTOMY WITH ELEVATION OF BONE FLAP FOR PARTIAL LOBECTOMY,"Craniotomy with elevation of bone flap; for lobectomy, other than temporal lobe, partial or total, without electrocorticography during surgery"
"1076154100","61541",CRANIOTOMY WITH ELEVATION OF BONE FLAP FOR TRANSECTION OF CORPUS CALLOSUM,Craniotomy with elevation of bone flap; for transection of corpus callosum
"1076154300","61543",CRANIOTOMY WITH ELEVATION OF BONE FLAP FOR SUBTOTAL HEMISPHERECTOMY,Craniotomy with elevation of bone flap; for partial or subtotal (functional) hemispherectomy
"1070254T00","0254T",EVASC RPR ILIAC ART BIFUR,"Endovascular repair of iliac artery bifurcation (eg, aneurysm, pseudoaneurysm, arteriovenous malformation, trauma, dissection) using bifurcated endograft from the common iliac artery into both the external and internal iliac artery, including all selectiv"
"1070266T00","0266T",IMPLT/RPL CRTD SNS DEV TOTAL,"Implantation or replacement of carotid sinus baroreflex activation device; total system (includes generator placement, unilateral or bilateral lead placement, intra-operative interrogation, programming, and repositioning, when performed)"
"1070345T00","0345T",TRANSCATH MTRAL VLVE REPAIR,Transcatheter mitral valve repair percutaneous approach via the coronary sinus
"1070375T00","0375T",TOTAL DISC ARTHRP ANT APPR,"Total disc arthroplasty (artificial disc), anterior approach, including discectomy with end plate preparation (includes osteophytectomy for nerve root or spinal cord decompression and microdissection), cervical, three or more levels"
"1070451T00","0451T",INSJ/RPLCMT AORTIC VENTR SYS,"Insertion or replacement of a permanently implantable aortic counterpulsation ventricular assist system, endovascular approach, and programming of sensing and therapeutic parameters; complete system (counterpulsation device, vascular graft, implantable va"
"1070452T00","0452T",INSJ/RPLCMT DEV VASC SEAL,"Insertion or replacement of a permanently implantable aortic counterpulsation ventricular assist system, endovascular approach, and programming of sensing and therapeutic parameters; aortic counterpulsation device and vascular hemostatic seal"
"1070455T00","0455T",REMVL AORTIC VENTR CMPL SYS,"Removal of permanently implantable aortic counterpulsation ventricular assist system; complete system (aortic counterpulsation device, vascular hemostatic seal, mechano-electrical skin interface and electrodes)"
"1070456T00","0456T",REMVL AORTIC DEV VASC SEAL,Removal of permanently implantable aortic counterpulsation ventricular assist system; aortic counterpulsation device and vascular hemostatic seal
"1070459T00","0459T",RELOCAJ RPLCMT AORTIC VENTR,"Relocation of skin pocket with replacement of implanted aortic counterpulsation ventricular assist device, mechano-electrical skin interface and electrodes"
"1070461T00","0461T",REPOS AORTIC CONTRPULSJ DEV,Repositioning of previously implanted aortic counterpulsation ventricular assist device; aortic counterpulsation device
"1070483T00","0483T",TMVI PERCUTANEOUS APPROACH,"Transcatheter mitral valve implantation/replacement (TMVI) with prosthetic valve; percutaneous approach, including transseptal puncture, when performed"
"1070484T00","0484T",TMVI TRANSTHORACIC EXPOSURE,"Transcatheter mitral valve implantation/replacement (TMVI) with prosthetic valve; transthoracic exposure (eg, thoracotomy, transapical)"
"1070494T00","0494T",PREP & CANNULJ CDVR DON LUNG,"Surgical preparation and cannulation of marginal (extended) cadaver donor lung(s) to ex vivo organ perfusion system, including decannulation, separation from the perfusion system, and cold preservation of the allograft prior to implantation, when performe"
"1070495T00","0495T",MNTR CDVR DON LNG 1ST 2 HRS,"Initiation and monitoring marginal (extended) cadaver donor lung(s) organ perfusion system by physician or qualified health care professional, including physiological and laboratory assessment (eg, pulmonary artery flow, pulmonary artery pressure, left at"
"1073108500","31085",OBLITERATIVE FRONTAL SINUSOTOMY WITH OSTEOPLASTIC FLAP AND CORONAL INCISION,"Sinusotomy frontal; obliterative, with osteoplastic flap, coronal incision"
"1073108600","31086",FRONTAL SINUSOTOMY WITH OSTEOPLASTIC FLAP AND BROW INCISION,"Sinusotomy frontal; nonobliterative, with osteoplastic flap, brow incision"
"1073108700","31087",FRONTAL SINUSOTOMY WITH OSTEOPLASTIC FLAP AND CORONAL INCISION,"Sinusotomy frontal; nonobliterative, with osteoplastic flap, coronal incision"
"1073109000","31090",UNILATERAL SINUSOTOMY OF PARANASAL SINUSES,"Sinusotomy, unilateral, 3 or more paranasal sinuses (frontal, maxillary, ethmoid, sphenoid)"
"1073120000","31200",ANTERIOR ETHMOIDECTOMY BY INTRANASAL APPROACH,"Ethmoidectomy; intranasal, anterior"
"1073120100","31201",COMPLETE ETHMOIDECTOMY BY INTRANASAL APPROACH,"Ethmoidectomy; intranasal, total"
"1073120500","31205",COMPLETE ETHMOIDECTOMY BY EXTRANASAL APPROACH,"Ethmoidectomy; extranasal, total"
"1073122500","31225",MAXILLECTOMY WITHOUT ORBITAL EXTENTERATION,Maxillectomy; without orbital exenteration
"1073123000","31230",MAXILLECTOMY WITH ORBITAL EXENTERATION,Maxillectomy; with orbital exenteration (en bloc)
"1073123100","31231",UNILATERAL DIAGNOSTIC ENDOSCOPY OF NOSE,"Nasal endoscopy, diagnostic, unilateral or bilateral (separate procedure)"
"1073123300","31233",DIAGNOSTIC ENDOSCOPY OF NOSE AND MAXILLARY SINUS VIA INFERIOR MEATUS PUNCTURE,"Nasal/sinus endoscopy, diagnostic; with maxillary sinusoscopy (via inferior meatus or canine fossa puncture)"
"1073123500","31235",DIAGNOSTIC ENDOSCOPY OF NOSE AND SPHENOID SINUS VIA PUNCTURE OF SPHENOIDAL FACE,"Nasal/sinus endoscopy, diagnostic; with sphenoid sinusoscopy (via puncture of sphenoidal face or cannulation of ostium)"
"1073123700","31237",SURGICAL ENDOSCOPY OF SINUS WITH POLYPECTOMY,"Nasal/sinus endoscopy, surgical; with biopsy, polypectomy or debridement (separate procedure)"
"1073123800","31238",SURGICAL ENDOSCOPY OF NOSE WITH CONTROL OF NASAL HEMORRHAGE,"Nasal/sinus endoscopy, surgical; with control of nasal hemorrhage"
"1073123900","31239",SURGICAL ENDOSCOPY OF NOSE WITH DACRYOCYSTORHINOSTOMY,"Nasal/sinus endoscopy, surgical; with dacryocystorhinostomy"
"1073124000","31240",SURGICAL ENDOSCOPY OF NOSE WITH CONCHA BULLOSA RESECTION,"Nasal/sinus endoscopy, surgical; with concha bullosa resection"
"1073125400","31254",SURGICAL ENDOSCOPY OF NOSE AND SINUS WITH PARTIAL ETHMOIDECTOMY,"Nasal/sinus endoscopy, surgical with ethmoidectomy; partial (anterior)"
"1073125500","31255",SURGICAL ENDOSCOPY OF NOSE AND SINUS WITH COMPLETE ETHMOIDECTOMY,"Nasal/sinus endoscopy, surgical with ethmoidectomy; total (anterior and posterior)"
"1073125600","31256",SURGICAL ENDOSCOPY OF NOSE AND SINUS WITH MAXILLARY ANTROSTOMY,"Nasal/sinus endoscopy, surgical, with maxillary antrostomy"
"1073126700","31267",SURGICAL ENDOSCOPY OF NOSE AND SINUS WITH MAXILLARY ANTROSTOMY AND REMOVAL OF TISSUE FROM MAXILLARY SINUS,"Nasal/sinus endoscopy, surgical, with maxillary antrostomy; with removal of tissue from maxillary sinus"
"1073127600","31276",SURGICAL ENDOSCOPY OF NOSE AND SINUS WITH EXPLORATION OF FRONTAL SINUS AND REMOVAL OF TISSUE FROM FRONTAL SINUS,"Nasal/sinus endoscopy, surgical, with frontal sinus exploration, including removal of tissue from frontal sinus, when performed"
"1073128700","31287",SURGICAL ENDOSCOPY OF NOSE AND SINUS WITH SPHENOIDOTOMY,"Nasal/sinus endoscopy, surgical, with sphenoidotomy"
"1070496T00","0496T",MNTR CDVR DON LNG EA ADDL HR,"Initiation and monitoring marginal (extended) cadaver donor lung(s) organ perfusion system by physician or qualified health care professional, including physiological and laboratory assessment (eg, pulmonary artery flow, pulmonary artery pressure, left at"
"1073124100","31241","NASAL/SINUS ENDOSCOPY, SURGICAL; WITH LIGATION OF SPHENOPALATINE ARTERY","Nasal/sinus endoscopy, surgical; with ligation of sphenopalatine artery"
"1073392700","33927",IMPLANTATION OF A TOTAL REPLACEMENT HEART SYSTEM (ARTIFICIAL HEART) WITH RECIPIENT CARDIECTOMY,Implantation of a total replacement heart system (artificial heart) with recipient cardiectomy
"1073392800","33928",RMVL & RPLCMT TOT HRT SYS,Removal and replacement of total replacement heart system (artificial heart)
"1073392900","33929",RMVL RPLCMT HRT SYS F/TRNSPL,Removal of a total replacement heart system (artificial heart) for heart transplantation (List separately in addition to code for primary procedure)
"1073470100","34701","ENDOVASCULAR REPAIR OF INFRARENAL AORTA BY DEPLOYMENT OF AN AORTO-AORTIC TUBE ENDOGRAFT INCLUDING PRE-PROCEDURE SIZING AND DEVICE SELECTION, ALL ON SELECTIVE CATHETERIZATION(S)","Endovascular repair of infrarenal aorta by deployment of an aorto-aortic tube endograft including pre-procedure sizing and device selection, all nonselective catheterization(s), all associated radiological supervision and interpretation, all endograft ext"
"1073470200","34702",EVASC RPR A-AO NDGFT RPT,"Endovascular repair of infrarenal aorta by deployment of an aorto-aortic tube endograft including pre-procedure sizing and device selection, all nonselective catheterization(s), all associated radiological supervision and interpretation, all endograft ext"
"1073470300","34703",EVASC RPR A-UNILAC NDGFT,"Endovascular repair of infrarenal aorta and/or iliac artery(ies) by deployment of an aorto-uni-iliac endograft including pre-procedure sizing and device selection, all nonselective catheterization(s), all associated radiological supervision and interpreta"
"1073470400","34704",EVASC RPR A-UNILAC NDGFT RPT,"Endovascular repair of infrarenal aorta and/or iliac artery(ies) by deployment of an aorto-uni-iliac endograft including pre-procedure sizing and device selection, all nonselective catheterization(s), all associated radiological supervision and interpreta"
"1073470500","34705",EVAC RPR A-BIILIAC NDGFT,"Endovascular repair of infrarenal aorta and/or iliac artery(ies) by deployment of an aorto-bi-iliac endograft including pre-procedure sizing and device selection, all nonselective catheterization(s), all associated radiological supervision and interpretat"
"1073470600","34706",EVASC RPR A-BIILIAC RPT,"Endovascular repair of infrarenal aorta and/or iliac artery(ies) by deployment of an aorto-bi-iliac endograft including pre-procedure sizing and device selection, all nonselective catheterization(s), all associated radiological supervision and interpretat"
"1073470700","34707",EVASC RPR ILIO-ILIAC NDGFT,"Endovascular repair of iliac artery by deployment of an ilio-iliac tube endograft including pre-procedure sizing and device selection, all nonselective catheterization(s), all associated radiological supervision and interpretation, and all endograft exten"
