"ProcedureEpicId","Epic_name","concept_name","Code"
7457,ACOUSTIC REFL THRESHOLD TST,"Acoustic reflex testing, threshold","92568"
4915,DECOMPRESSION; UNSPECIFIED NERVE(S) (SPECIFY),Decompression; unspecified nerve(s) (specify),"64722"
177830,THERAPEUTIC REPETITIVE TRANSCRANIAL MAGNETIC STIMULATION TREATMENT,"Therapeutic repetitive transcranial magnetic stimulation (TMS) treatment; initial, including cortical mapping, motor threshold determination, delivery and management","90867"
1434,"SHORTENING OF TENDON, EXTENSOR, HAND OR FINGER, EACH TENDON","Shortening of tendon, extensor, hand or finger, each tendon","26477"
7322,"ESRD RELATED SERV,DAY,<2 Y/O","End-stage renal disease (ESRD) related services (less than full month), per day; for patients younger than two years of age","90922"
171414,"TRANSCATHETER THERAPY,ARTERIAL OR VENOUS INFUSION FOR THROMBOLYSIS OTHER THAN CORONARY,ANY METHOD, INCLUDING RADIOLOGICAL SUPERVISION AND INTERPRETATION, INCLUDING FOLLOW-UP CATHETER CONTR*","Transcatheter therapy, arterial or venous infusion for thrombolysis other than coronary, any method, including radiological supervision and interpretation, continued treatment on subsequent day during course of thrombolytic therapy, including follow-up ca","37213"
418631,COMPREHENSIVE PREOPERATIVE ASSESSMENT PERFORMED FOR CATARACT SURGERY WITH INTRAOCULAR LENS (IOL) … 12 MONTHS PRIOR TO CATARACT SURGERY) (3325F),Comprehensive preoperative assessment performed for cataract surgery with intraocular lens (IOL) placement (includes assessment of all of the following components) (EC): Dilated fundus evaluation performed within 12 months prior to cataract surgery (2020F,"0014F"
6374,MANGANESE-UR RANDOM,Manganese,"83785"
6124,"MICROALBUMIN, SEMIQUANT","Albumin; urine (eg, microalbumin), semiquantitative (eg, reagent strip assay)","82044"
418134,"ELECTROENCEPHALOGRAM(EEG),CONTINUOUS RECORDING,PHYSICIAN/OTHER HEALTH CARE PROFESSIONAL REVIEW OF…TER THAN 84 HOURS OF EEG RECORDING, WITHOUT VIDEO","Electroencephalogram (EEG), continuous recording, physician or other qualified health care professional review of recorded events, analysis of spike and seizure detection, interpretation, and summary report, complete study; greater than 84 hours of EEG re","95725"
176524,PELVIS & HIP U LEFT,"Radiologic examination, pelvis; 1 or 2 views","72170"
171278,X-RAY SACROILIAC JOINTS MINIMUM 3 VIEWS LEFT,"Radiologic examination, sacroiliac joints; 3 or more views","72202"
174476,CT 3D RECON/IMAGING - IND WRKSTN,"3D rendering with interpretation and reporting of computed tomography, magnetic resonance imaging, ultrasound, or other tomographic modality with image postprocessing under concurrent supervision; requiring image postprocessing on an independent workstati","76377"
173956,TUNNELED PORT (5+ OLDER),"Insertion of tunneled centrally inserted central venous access device, with subcutaneous port; age 5 years or older","36561"
175561,NM LIVER SPLEEN IMAGING W/VASC,Liver and spleen imaging; with vascular flow,"78216"
62392,LEVETIRACETAM,"Chromatography, quantitative, column (eg, gas liquid or HPLC); single analyte not elsewhere specified, single stationary and mobile phase","82491"
2634,"ASCENDING AORTA GRAFT, WITH CARDIOPULMONARY BYPASS, WITH AORTIC ROOT REPLACEMENT USING VALVED CONDUIT AND CORONARY RECONSTRUCTION (EG, BENTALL)","Ascending aorta graft, with cardiopulmonary bypass, with aortic root replacement using valved conduit and coronary reconstruction (eg, Bentall)","33863"
169557,MR ARTHROGRAM SHOULDER RIGHT,Injection procedure for shoulder arthrography or enhanced CT/MRI shoulder arthrography,"23350"
5736,CINE/VIDEORADIOGRAPHY W/ROUTINE EXAM,Cineradiography/videoradiography to complement routine examination (List separately in addition to code for primary procedure),"76125"
5860,INTERSTIT RADIOELEM APPL SIMPLE,Interstitial radiation source application; simple,"77776"
2223,"CONTROL NASAL HEMORRHAGE, POSTERIOR, WITH POSTERIOR NASAL PACKS AND/OR CAUTERY, ANY METHOD; SUBSEQUENT","Control nasal hemorrhage, posterior, with posterior nasal packs and/or cautery, any method; subsequent","30906"
1855,"OPEN TREATMENT OF PROXIMAL FIBULA OR SHAFT FRACTURE, INCLUDES INTERNAL FIXATION, WHEN PERFORMED","Open treatment of proximal fibula or shaft fracture, includes internal fixation, when performed","27784"
172304,"COMMON FEMORAL ARTERY, IPSI AD","Selective catheter placement, arterial system; additional second order, third order, and beyond, abdominal, pelvic, or lower extremity artery branch, within a vascular family (List in addition to code for initial second or third order vessel as appropriat","36248"
2944,CREATION OF ARTERIOVENOUS FISTULA BY OTHER THAN DIRECT ARTERIOVENOUS ANASTOMOSIS (SEPARATE PROCEDURE); AUTOGENOUS GRAFT,Creation of arteriovenous fistula by other than direct arteriovenous anastomosis (separate procedure); autogenous graft,"36825"
2484,REMOVAL OF PERMANENT EPICARDIAL PACEMAKER AND ELECTRODES BY THORACOTOMY; DUAL LEAD SYSTEM,Removal of permanent epicardial pacemaker and electrodes by thoracotomy; dual lead system,"33237"
174920,MRA UPPER EXT WO CONTRAST RIGHT,"Magnetic resonance angiography, upper extremity, with or without contrast material(s)","73225"
14524,"ENDOSCOPY, SURGICAL, INCLUDING VIDEO-ASSISTED HARVEST OF VEIN(S) FOR CORONARY ARTERY BYPASS PROCEDURE (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE)","Endoscopy, surgical, including video-assisted harvest of vein(s) for coronary artery bypass procedure (List separately in addition to code for primary procedure)","33508"
158512,"CHILD, INTERACT PSY DX INTERVIEW","Interactive psychiatric diagnostic interview examination using play equipment, physical devices, language interpreter, or other mechanisms of communication","90802"
169044,INTERM    REPAIR SCALP/TRUNK>3,"Repair, intermediate, wounds of scalp, axillae, trunk and/or extremities (excluding hands and feet); over 30.0 cm","12037"
429466,ADM SARSCOV2 VAC AD26 .5ML,Janssen Covid-19 Vaccine Administration,"0031A"
166285,SENSORY INTEGRATIVE TECH 15MIN,"Sensory integrative techniques to enhance sensory processing and promote adaptive responses to environmental demands, direct (one-on-one) patient contact, each 15 minutes","97533"
422215,THERAPEUTIC INTRV 1ST 15 MIN,"Therapeutic interventions that focus on cognitive function (eg, attention, memory, reasoning, executive function, problem solving, and/or pragmatic functioning) and compensatory strategies to manage the performance of an activity (eg, managing time or sch","97129"
28651,"HARVESTING CONJUNCTIVAL ALLOGRAFT, LIVING DONOR","Harvesting conjunctival allograft, living donor","68371"
641,"DELAYED INSERTION OF BREAST PROSTHESIS FOLLOWING MASTOPEXY, MASTECTOMY OR IN RECONSTRUCTION","Delayed insertion of breast prosthesis following mastopexy, mastectomy or in reconstruction","19342"
3291,"ESOPHAGOGASTRODUODENOSCOPY, FLEXIBLE, TRANSORAL; WITH REMOVAL OF TUMOR(S), POLYP(S), OR OTHER LESION(S) BY SNARE TECHNIQUE","Esophagogastroduodenoscopy, flexible, transoral; with removal of tumor(s), polyp(s), or other lesion(s) by snare technique","43251"
164276,PR BARIUM SWALLOW TEST NOT ORDERED,Barium swallow test not ordered (GERD),"3200F"
62122,"DIGITOXIN-SERUM, QUANT DRUG ASY","Quantitation of therapeutic drug, not elsewhere specified","80299"
639,REMOVAL OF MAMMARY IMPLANT MATERIAL,Removal of mammary implant material,"19330"
2548,REPAIR OF ANOMALOUS CORONARY ARTERY FROM PULMONARY ARTERY ORIGIN; BY TRANSLOCATION FROM PULMONARY ARTERY TO AORTA,Repair of anomalous coronary artery from pulmonary artery origin; by translocation from pulmonary artery to aorta,"33506"
144342,CT SPINE THORACIC & LUMBAR W CONTRAST,"Computed tomography, thoracic spine; with contrast material","72129"
63088,FIBRINOGEN DETERMIN,Fibrinogen; activity,"85384"
169812,DRAIN BLADDER BY TROCAR/CATH,Aspiration of bladder; by trocar or intracatheter,"51101"
176090,PET/CT NEUROENDOCRINE TUMOR STAGING,Positron emission tomography (PET) with concurrently acquired computed tomography (CT) for attenuation correction and anatomical localization imaging; skull base to mid-thigh,"78815"
3207,INCISION AND DRAINAGE ABSCESS; PERITONSILLAR,Incision and drainage abscess; peritonsillar,"42700"
165525,"REMOVAL OF CALCULI/DEBRIS FROM BILIARY DUCT(S) AND/OR GALLBLADDER, PERCUTANEOUS, INCLUDING DESTRUCTION OF CALCULI BY ANY METH... (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE)","Removal of calculi/debris from biliary duct(s) and/or gallbladder, percutaneous, including destruction of calculi by any method (eg, mechanical, electrohydraulic, lithotripsy) when performed, imaging guidance (eg, fluoroscopy), and all associated radiolog","47544"
5124,"DESTRUCTION OF LOCALIZED LESION OF RETINA (EG, MACULAR EDEMA, TUMORS), 1 OR MORE SESSIONS; CRYOTHERAPY, DIATHERMY","Destruction of localized lesion of retina (eg, macular edema, tumors), 1 or more sessions; cryotherapy, diathermy","67208"
5592,"POSTOP BILE STONE REMOVAL,PERCUT","Postoperative biliary duct calculus removal, percutaneous via T-tube tract, basket, or snare (eg, Burhenne technique), radiological supervision and interpretation","74327"
418168,"ONLINE DIGITAL EVALUATION AND MANAGEMENT SERVICE, FOR AN ESTABLISHED PATIENT, FOR UP TO 7 DAYS, CUMULATIVE TIME DURING THE 7 DAYS; 11-20 MINUTES","Online digital evaluation and management service, for an established patient, for up to 7 days, cumulative time during the 7 days; 11-20 minutes","99422"
167410,"EXCISION, TUMOR, SOFT TISSUE, OR VASCULAR MALFORMATION, OF HAND OR FINGER, SUBFASCIAL (EG, INTRAMUSCULAR); 1.5 CM OR GREATER","Excision, tumor, soft tissue, or vascular malformation, of hand or finger, subfascial (eg, intramuscular); 1.5 cm or greater","26113"
64862,MR MANDIBLE W/WO CONTRAST,"Magnetic resonance (eg, proton) imaging, orbit, face, and/or neck; without contrast material(s)","70540"
2761,REPAIR ARTERIAL BLOCKAGE,"Transluminal balloon angioplasty, open; aortic","35452"
172906,"TESTOSTERONE, FREE",Testosterone; free,"84402"
152178,OCTOPUS,"Allergen specific IgE; quantitative or semiquantitative, crude allergen extract, each","86003"
1355,"UNLISTED PROCEDURE, FOREARM OR WRIST","Unlisted procedure, forearm or wrist","25999"
170130,ED LEVEL 3,"Emergency department visit for the evaluation and management of a patient, which requires these 3 key components: An expanded problem focused history; An expanded problem focused examination; and Medical decision making of moderate complexity. Counseling ","99283"
4476,"ROUTINE OBSTETRIC CARE INCLUDING ANTEPARTUM CARE, VAGINAL DELIVERY (WITH OR WITHOUT EPISIOTOMY, AND/OR FORCEPS) AND POSTPARTUM CARE","Routine obstetric care including antepartum care, vaginal delivery (with or without episiotomy, and/or forceps) and postpartum care","59400"
166435,"ESTABLISHED OFFICE CONSULTATION, LEVEL V","Office consultation for a new or established patient, which requires these 3 key components: A comprehensive history; A comprehensive examination; and Medical decision making of high complexity. Counseling and/or coordination of care with other physicians","99245"
14518,"INSERTION OF PACING ELECTRODE, CARDIAC VENOUS SYSTEM, FOR LEFT VENTRICULAR PACING, WITH ATTACHMENT TO PREVIOUSLY PLACED PACEM...EMOVAL, INSERTION, AND/OR REPLACEMENT OF EXISTING GENERATOR)","Insertion of pacing electrode, cardiac venous system, for left ventricular pacing, with attachment to previously placed pacemaker or implantable defibrillator pulse generator (including revision of pocket, removal, insertion, and/or replacement of existin","33224"
3062,BIOPSY OF LIP,Biopsy of lip,"40490"
6963,"CANDIDA, DNA, AMP PROBE","Infectious agent detection by nucleic acid (DNA or RNA); Candida species, amplified probe technique","87481"
148161,US BREAST LEFT,"Ultrasound, breast, unilateral, real time with image documentation, including axilla when performed; limited","76642"
167364,"LAPAROSCOPY, SURGICAL, REPAIR, RECURRENT INCISIONAL HERNIA (INCLUDES MESH INSERTION, WHEN PERFORMED); REDUCIBLE","Laparoscopy, surgical, repair, recurrent incisional hernia (includes mesh insertion, when performed); reducible","49656"
6395,"MOLECULAR DIAG,SEPARATION","Molecular diagnostics; separation by gel electrophoresis (eg, agarose, polyacrylamide), each nucleic acid preparation","83894"
4296,COLPOTOMY; WITH DRAINAGE OF PELVIC ABSCESS,Colpotomy; with drainage of pelvic abscess,"57010"
168499,SBSQ OBSERVATION CARE/DAY 25 MINUTES,"Subsequent observation care, per day, for the evaluation and management of a patient, which requires at least 2 of these 3 key components: An expanded problem focused interval history; An expanded problem focused examination; Medical decision making of mo","99225"
3194,EXCISION OF SUBLINGUAL GLAND,Excision of sublingual gland,"42450"
1384,"EXCISION OF LESION OF TENDON SHEATH OR JOINT CAPSULE (EG, CYST, MUCOUS CYST, OR GANGLION), HAND OR FINGER","Excision of lesion of tendon sheath or joint capsule (eg, cyst, mucous cyst, or ganglion), hand or finger","26160"
4368,DILATION AND CURETTAGE OF CERVICAL STUMP,Dilation and curettage of cervical stump,"57558"
168275,AUTOLOGOUS BMT/STM CEL TSP-804,Hematopoietic progenitor cell (HPC); autologous transplantation,"38241"
1740,"OPEN TREATMENT OF FEMORAL SHAFT FRACTURE, WITH OR WITHOUT EXTERNAL FIXATION, WITH INSERTION OF INTRAMEDULLARY IMPLANT, WITH OR WITHOUT CERCLAGE AND/OR LOCKING SCREWS","Open treatment of femoral shaft fracture, with or without external fixation, with insertion of intramedullary implant, with or without cerclage and/or locking screws","27506"
6078,ALDOSTERONE SUPPRESSION EVAL,"Aldosterone suppression evaluation panel (eg, saline infusion) This panel must include the following: Aldosterone (82088 x 2) Renin (84244 x 2)","80408"
4986,"NERVE GRAFT, EACH ADDITIONAL NERVE; MULTIPLE STRANDS (CABLE) (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE)","Nerve graft, each additional nerve; multiple strands (cable) (List separately in addition to code for primary procedure)","64902"
62704,NEOPTERIN-SERUM,"Immunoassay for analyte other than infectious agent antibody or infectious agent antigen; quantitative, by radioimmunoassay (eg, RIA)","83519"
1436,"SHORTENING OF TENDON, FLEXOR, HAND OR FINGER, EACH TENDON","Shortening of tendon, flexor, hand or finger, each tendon","26479"
167401,"RADICAL RESECTION OF TUMOR (EG, SARCOMA), SOFT TISSUE OF THIGH OR KNEE AREA; 5 CM OR GREATER","Radical resection of tumor (eg, sarcoma), soft tissue of thigh or knee area; 5 cm or greater","27364"
4805,"LAMINECTOMY FOR EXCISION OF INTRASPINAL LESION OTHER THAN NEOPLASM, INTRADURAL; LUMBAR","Laminectomy for excision of intraspinal lesion other than neoplasm, intradural; lumbar","63272"
63286,DOG DANDER,"Allergen specific IgE; quantitative or semiquantitative, crude allergen extract, each","86003"
2638,PULMONARY ARTERY EMBOLECTOMY; WITH CARDIOPULMONARY BYPASS,Pulmonary artery embolectomy; with cardiopulmonary bypass,"33910"
203796,MUSCLE TEST 4 LIMBS,Needle electromyography; 4 extremities with or without related paraspinal areas,"95864"
179088,MR BRAIN ICOMETRIX,"3D rendering with interpretation and reporting of computed tomography, magnetic resonance imaging, ultrasound, or other tomographic modality with image postprocessing under concurrent supervision; requiring image postprocessing on an independent workstati","76377"
601,ADDNL STAGE CHEMOSURG MOHS,"Chemosurgery (Mohs micrographic technique), including removal of all gross tumor, surgical excision of tissue specimens, mapping, color coding of specimens, microscopic examination of specimens by the surgeon, and complete histopathologic ... (Deprecated)","17307"
173254,OTHER ABDOMINAL AORTA VAS FAM,"Selective catheter placement, arterial system; initial third order or more selective abdominal, pelvic, or lower extremity artery branch, within a vascular family","36247"
1212,"INCISION, DEEP, BONE CORTEX, FOREARM AND/OR WRIST (EG, OSTEOMYELITIS OR BONE ABSCESS)","Incision, deep, bone cortex, forearm and/or wrist (eg, osteomyelitis or bone abscess)","25035"
169013,INJECTION OF VITREOUS SUBSTITUTE - OD RIGHT EYE,"Injection of vitreous substitute, pars plana or limbal approach (fluid-gas exchange), with or without aspiration (separate procedure)","67025"
5571,ESOPHAGRAM W GASTROGRAFIN,"Radiologic examination, esophagus, including scout chest radiograph(s) and delayed image(s), when performed; single-contrast (eg, barium) study","74220"
1626,"TREATMENT OF INTERTROCHANTERIC, PERITROCHANTERIC, OR SUBTROCHANTERIC FEMORAL FRACTURE; WITH INTRAMEDULLARY IMPLANT, WITH OR WITHOUT INTERLOCKING SCREWS AND/OR CERCLAGE","Treatment of intertrochanteric, peritrochanteric, or subtrochanteric femoral fracture; with intramedullary implant, with or without interlocking screws and/or cerclage","27245"
152340,PED APNEA MONITOR ATTACHMENT PHYS I&R,"Pediatric home apnea monitoring event recording including respiratory rate, pattern and heart rate per 30-day period of time; includes monitor attachment, download of data, review, interpretation, and preparation of a report by a physician or other qualif","94774"
174062,ARTERIAL ANGIO LWR EXT THIGH,"Selective catheter placement, arterial system; initial second order abdominal, pelvic, or lower extremity artery branch, within a vascular family","36246"
